Fund Code,Financing Currency,Fund,Reporting Currency,Report Date,Fund SPN,Strategy,Swap Name,Swap Deal Reference,Client Trade Reference,Swap Trade ID,Underlier Type,Underlier Name,ISIN Code,CUSIP Code,Sedol Code,Bloomberg Code,RIC Code,Activity,Trade Type,Trade Activity Type,Trade Date,Effective Date,Termination Date,Long Short Indicator,Synthetic Buy / Sell,Initial Quantity,Underlying Currency,Initial FX Rate,Initial price,Trade Notional,Additional Spread,Long Financing Spread (%),Dividend Distribution %,USI Prefix,USI Value,UTI Prefix,UTI Value,Gross Notional,Gross Price,Gross Price Local,Commission Type,Commission Value,Commission Value in Reporting Currency
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260437,0,20130345_252913133,STK,AECC AERO-ENGINE CONTROL-A (C2),CNE000000RM5,Y6203U108,BD5CMK5,000738 C2,000738.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-100,CNY,0.1425354,2.3772913,-237.729126,-12.3,0,100,1030244641,PAA2XKZ1W7SY4,1030244641,PAA2XKZ1W7SY4,-238.0342,2.3803415,16.7,FLAT_AMOUNT,-0.29,-0.29
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262782,0,20130345_252913567,STK,AECC AVIATION POWER CO-A (C1),CNE000000JW1,Y9730A108,BP3R518,600893 C1,600893.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-36500,CNY,0.1425354,4.768807,-174061.4548,-6.05,0,100,1030244641,PAA2XKZ1W7830,1030244641,PAA2XKZ1W7830,-174285.1848,4.7749366,33.5,FLAT_AMOUNT,-213.98,-213.98
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262675,0,20130345_252912780,STK,AIER EYE HOSPITAL GROUP CO-A (C2),CNE100000GR6,Y0029J108,BD5CLQ4,300015 C2,300015.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-39000,CNY,0.1425354,6.5558427,-255677.8641,-4,0,100,1030244641,PAA2XKZ1WQMIF,1030244641,PAA2XKZ1WQMIF,-256006.4996,6.5642692,46.0536,FLAT_AMOUNT,-314.32,-314.32
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262771,0,20130345_252913352,STK,ALPHA GROUP-A (C2),CNE100000FT4,Y2927R109,BD5CNK2,002292 C2,002292.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-400,CNY,0.1425354,1.4879415,-595.1766,-8.8,0,100,1030244641,PAA2XKZ1WQMQ7,1030244641,PAA2XKZ1WQMQ7,-595.9406,1.4898515,10.4525,FLAT_AMOUNT,-0.73,-0.73
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262939,0,20130345_252916673,STK,ASYMCHEM LABORATORIES TIAN-A (CNY),CNE100002BZ6,Y0370S103,BD6V5C4,002821 C2,002821.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-7700,CNY,0.1425354,33.3891794,-257096.6815,-6.85,0,100,1030244641,PAA2XKZ1W74N3,1030244641,PAA2XKZ1W74N3,-257427.1402,33.4320961,234.5529,FLAT_AMOUNT,-316.06,-316.06
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260172,0,20130345_252915001,STK,AVIC AIRCRAFT CO LTD-A (C2),CNE000000RF9,Y9723E109,BD5CPB7,000768 C2,000768.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-28800,CNY,0.1425354,3.4339539,-98897.87318,-6.45,0,100,1030244641,PAA2XKZ1W74R3,1030244641,PAA2XKZ1W74R3,-99024.9892,3.4383677,24.1229,FLAT_AMOUNT,-121.58,-121.58
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262923,0,20130345_252916343,STK,AVIC CAPITAL CO LTD -A (C1),CNE000000KC1,Y07709101,BP3R4C2,600705 C1,600705.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-230200,CNY,0.1425354,0.7322325,-168559.9284,-4,0,100,1030244641,PAA2XKZ1WQN9Y,1030244641,PAA2XKZ1WQN9Y,-168776.5834,0.7331737,5.1438,FLAT_AMOUNT,-207.22,-207.22
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260278,0,20130345_252913944,STK,AVIC HEAVY MACHINERY CO LT-A (C1),CNE000000N22,Y0488B109,BP3R9Q1,600765 C1,600765.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-31300,CNY,0.1425354,1.773498,-55510.48615,-4.6,0,100,1030244641,PAA2XKZ1WQMP6,1030244641,PAA2XKZ1WQMP6,-55581.8367,1.7757775,12.4585,FLAT_AMOUNT,-68.24,-68.24
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262686,0,20130345_252912804,STK,AVICOPTER PLC-A (C1),CNE0000015V6,Y2981F108,BP3R6T3,600038 C1,600038.SH,UNWIND,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,L,S,-22300,CNY,0.1425354,8.0655616,-179862.0235,0,0,0,1030244641,PAA2XKZ1W7W4H,1030244641,PAA2XKZ1W7W4H,-180093.2082,8.0759286,56.6591,FLAT_AMOUNT,-221.11,-221.11
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262686,0,20130345_252913923,STK,AVICOPTER PLC-A (C1),CNE0000015V6,Y2981F108,BP3R6T3,600038 C1,600038.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,L,B,22300,CNY,0.1425354,7.8247768,174492.5224,0,0.6,90,1030244641,PAA2XKZ1W7W4H,1030244641,PAA2XKZ1W7W4H,174443.0358,7.8225577,54.8815,FLAT_AMOUNT,214.18,214.18
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260337,0,20130345_252914951,STK,B-SOFT CO LTD-A (C2),CNE100001ZG7,Y09850101,BD5LYZ1,300451 C2,300451.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-2200,CNY,0.1425354,2.8185789,-6200.873624,-4,0,100,1030244641,PAA2XKZ1W7824,1030244641,PAA2XKZ1W7824,-6208.8429,2.8222013,19.8,FLAT_AMOUNT,-7.62,-7.62
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260498,0,20130345_252913035,STK,BANK OF BEIJING CO LTD -A (C1),CNE100000734,Y06958113,BP3R2W8,601169 C1,601169.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-201500,CNY,0.1425354,0.7827106,-157716.1859,-4,0,100,1030244641,PAA2XKZ1W7WEH,1030244641,PAA2XKZ1W7WEH,-157918.9251,0.7837168,5.4984,FLAT_AMOUNT,-193.89,-193.89
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260494,0,20130345_252912797,STK,BANK OF CHANGSHA CO LTD-A (C1),CNE100003F50,Y0R95D101,BK94875,601577 C1,601577.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-3700,CNY,0.1425354,1.3053717,-4829.875401,-4,0,100,1030244641,PAA2XKZ1W7WD0,1030244641,PAA2XKZ1W7WD0,-4836.0843,1.3070498,9.17,FLAT_AMOUNT,-5.94,-5.94
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260208,0,20130345_252914463,STK,BANK OF CHENGDU CO LTD-A (C1),CNE100002SN6,Y0R95C103,BFYQHF2,601838 C1,601838.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-90500,CNY,0.1425354,1.3577291,-122874.4863,-4,0,100,1030244641,PAA2XKZ1W74V0,1030244641,PAA2XKZ1W74V0,-123032.4269,1.3594743,9.5378,FLAT_AMOUNT,-151.05,-151.05
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260161,0,20130345_252916522,STK,BEIJING SHIJI INFORMATION -A (C2),CNE100000668,Y0772L102,BD5CMX8,002153 C2,002153.ZK,UNWIND,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,B,20700,CNY,0.1425354,5.7504694,119034.716,0,0,0,1030244641,PAA2XKZ1W7WCB,1030244641,PAA2XKZ1W7WCB,119000.9536,5.7488383,40.3327,FLAT_AMOUNT,146.11,146.11
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260304,0,20130345_252913474,STK,BEIJING SHOUGANG CO LTD-A (C2),CNE000001196,Y07713103,BD5M2J4,000959 C2,000959.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-21700,CNY,0.1425354,0.7090433,-15386.23961,-13.3,0,100,1030244641,PAA2XKZ1W74NX,1030244641,PAA2XKZ1W74NX,-15406.0163,0.7099547,4.9809,FLAT_AMOUNT,-18.91,-18.91
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262922,0,20130345_252916285,STK,BEIJING SHUNXIN AGRICULT-A (C2),CNE000000XH3,Y0771P104,BD5C9L5,000860 C2,000860.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-29200,CNY,0.1425354,8.8796183,-259284.8541,-4,0,100,1030244641,PAA2XKZ1WQMRS,1030244641,PAA2XKZ1WQMRS,-259618.1248,8.8910317,62.3777,FLAT_AMOUNT,-318.75,-318.75
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262872,0,20130345_252915528,STK,BEIJING TONGRENTANG CO-A 2 (C1),CNE000000R69,Y0771B105,BP3R5C9,600085 C1,600085.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-500,CNY,0.1425354,4.0507825,-2025.39126,-4,0,100,1030244641,PAA2XKZ1W74KX,1030244641,PAA2XKZ1W74KX,-2027.994,4.0559879,28.456,FLAT_AMOUNT,-2.49,-2.49
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260290,0,20130345_252913054,STK,BGI GENOMICS CO LTD-A (C2),CNE100003449,Y0883H107,BFY8H58,300676 C2,300676.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-100,CNY,0.1425354,25.6661393,-2566.613929,-4,0,100,1030244641,PAA2XKZ1WQN7N,1030244641,PAA2XKZ1WQN7N,-2569.9136,25.6991362,180.3,FLAT_AMOUNT,-3.16,-3.16
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262689,0,20130345_252912809,STK,BOYA BIO-PHARMACEUTICAL GR-A (C2),CNE100001FF1,Y444EJ106,BD5LWP7,300294 C2,300294.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-100,CNY,0.1425354,7.4749138,-747.491377,-8.8,0,100,1030244641,PAA2XKZ1W74NU,1030244641,PAA2XKZ1W74NU,-748.4535,7.4845349,52.51,FLAT_AMOUNT,-0.92,-0.92
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262827,0,20130345_252914675,STK,CAITONG SECURITIES CO LTD-A (C1),CNE100002V44,Y1072S102,BFY9KS5,601108 C1,601108.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-54200,CNY,0.1425354,1.9860444,-107643.6043,-5.65,0,100,1030244641,PAA2XKZ1W74M3,1030244641,PAA2XKZ1W74M3,-107781.9666,1.9885972,13.9516,FLAT_AMOUNT,-132.33,-132.33
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260193,0,20130345_252913950,STK,CENTRE TESTING INTL GROUP-A (C2),CNE100000GV8,Y1252N105,BD5C7D3,300012 C2,300012.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-21100,CNY,0.1425354,3.5591243,-75097.52189,-4,0,100,1030244641,PAA2XKZ1W7WGR,1030244641,PAA2XKZ1W7WGR,-75194.0506,3.5636991,25.0022,FLAT_AMOUNT,-92.32,-92.32
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260237,0,20130345_252914120,STK,CHANGCHUN HIGH & NEW TECH-A (C2),CNE0000007J8,Y1293Q109,BD5CDB3,000661 C2,000661.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-2100,CNY,0.1425354,64.3485303,-135131.9137,-5.1,0,100,1030244641,PAA2XKZ1W74WR,1030244641,PAA2XKZ1W74WR,-135305.6059,64.4312409,452.0367,FLAT_AMOUNT,-166.12,-166.12
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260310,0,20130345_252912819,STK,CHANGJIANG SECURITIES CO L-A (C2),CNE000000SH3,Y1314J100,BD5CP40,000783 C2,000783.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-16600,CNY,0.1425354,1.3424262,-22284.27558,-4.15,0,100,1030244641,PAA2XKZ1W74M1,1030244641,PAA2XKZ1W74M1,-22312.9194,1.3441518,9.4303,FLAT_AMOUNT,-27.4,-27.4
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260243,0,20130345_252913356,STK,CHANGSHA JINGJIA MICROELEC-A (C2),CNE100002664,Y1299Z103,BD76153,300474 C2,300474.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-100,CNY,0.1425354,11.3212891,-1132.128909,-4,0,100,1030244641,PAA2XKZ1W74L4,1030244641,PAA2XKZ1W74L4,-1133.5842,11.335842,79.53,FLAT_AMOUNT,-1.39,-1.39
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262867,0,20130345_252915459,STK,CHINA ALUMINUM INTERNATION-A (C1),CNE1000036M9,Y1413T116,BFX38P1,601068 C1,601068.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-9000,CNY,0.1425354,0.6503656,-5853.2904,-4,0,100,1030244641,PAA2XKZ1W74R9,1030244641,PAA2XKZ1W74R9,-5860.8141,0.6512016,4.5687,FLAT_AMOUNT,-7.2,-7.2
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260254,0,20130345_252913520,STK,CHINA AVIONICS SYSTEMS CO -A (C1),CNE0000018C0,Y1422Q103,BP3R3Y7,600372 C1,600372.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-17600,CNY,0.1425354,2.3915211,-42090.77206,-6.35,0,100,1030244641,PAA2XKZ1W74OU,1030244641,PAA2XKZ1W74OU,-42144.8731,2.3945951,16.8,FLAT_AMOUNT,-51.74,-51.74
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262946,0,20130345_252916821,STK,CHINA COMMUNICATIONS CONST-A (C1),CNE100001FN5,Y1R36A107,BP3R3C5,601800 C1,601800.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-137200,CNY,0.1425354,1.2359608,-169573.8259,-6.85,0,100,1030244641,PAA2XKZ1W7W44,1030244641,PAA2XKZ1W7W44,-169791.7955,1.2375495,8.6824,FLAT_AMOUNT,-208.46,-208.46
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262732,0,20130345_252913029,STK,CHINA ENTERPRISE CO LTD - A (C1),CNE000000B42,Y1420S101,BP3R9R2,600675 C1,600675.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-3800,CNY,0.1425354,0.6755763,-2567.189826,-10.7,0,100,1030244641,PAA2XKZ1W7WBI,1030244641,PAA2XKZ1W7WBI,-2570.4895,0.6764446,4.7458,FLAT_AMOUNT,-3.16,-3.16
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262690,0,20130345_252912810,STK,CHINA FILM CO LTD-A (C1),CNE100002GX0,Y1R8AC107,BYW5N01,600977 C1,600977.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-80200,CNY,0.1425354,2.1392441,-171567.3792,-6.35,0,100,1030244641,PAA2XKZ1W7SWO,1030244641,PAA2XKZ1W7SWO,-171787.902,2.1419938,15.0278,FLAT_AMOUNT,-210.92,-210.92
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260160,126108655,20130345_252962536,STK,CHINA FORTUNE LAND DEVELOP-A (C1),CNE000001GG8,Y1507B104,BP3R3V4,600340 C1,600340.SH,INCREASE,NEW,Corporate Action,2020/7/10,2020/7/10,2021/8/24,S,S,-13140,CNY,0.1430769,0,0,-5.95,0,100,1030244641,PAA2XKZ1WQMOI,1030244641,PAA2XKZ1WQMOI,0,0,0,FLAT_AMOUNT,0,0
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260160,0,20130345_252924769,STK,CHINA FORTUNE LAND DEVELOP-A (C1),CNE000001GG8,Y1507B104,BP3R3V4,600340 C1,600340.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-20000,CNY,0.1425354,2.8913065,-57826.1296,-5.95,0,100,1030244641,PAA2XKZ1WQMOI,1030244641,PAA2XKZ1WQMOI,-57900.4532,2.8950227,20.3109,FLAT_AMOUNT,-71.09,-71.09
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262666,0,20130345_252912560,STK,CHINA GALAXY SECURITIES CO-A (C1),CNE100002FG7,Y1R92J117,BYWPH65,601881 C1,601881.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-20100,CNY,0.1425354,2.2320864,-44864.93724,-4,0,100,1030244641,PAA2XKZ1WQMO4,1030244641,PAA2XKZ1WQMO4,-44922.6033,2.2349554,15.68,FLAT_AMOUNT,-55.15,-55.15
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260499,0,20130345_252912776,STK,CHINA GEZHOUBA GROUP CO LT-A (C1),CNE000000QF1,Y1495L114,BP3R693,600068 C1,600068.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-800,CNY,0.1425354,1.0318853,-825.508256,-6.4,0,100,1030244641,PAA2XKZ1W74LN,1030244641,PAA2XKZ1W74LN,-826.5686,1.0332108,7.2488,FLAT_AMOUNT,-1.01,-1.01
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262815,0,20130345_252914472,STK,CHINA GREAT WALL SECURITIE-A (C2),CNE100003GD0,Y14394103,BKDQ811,002939 C2,002939.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-21800,CNY,0.1425354,2.1291371,-46415.18856,-4,0,100,1030244641,PAA2XKZ1WQMH5,1030244641,PAA2XKZ1WQMH5,-46474.8482,2.1318738,14.9568,FLAT_AMOUNT,-57.06,-57.06
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260171,0,20130345_252915242,STK,CHINA LIFE INSURANCE CO-A (C1),CNE000001Q93,Y1477R220,BP3R251,601628 C1,601628.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-1300,CNY,0.1425354,5.9223051,-7698.996604,-4,0,100,1030244641,PAA2XKZ1W74WT,1030244641,PAA2XKZ1W74WT,-7708.8899,5.9299153,41.6031,FLAT_AMOUNT,-9.46,-9.46
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262688,0,20130345_252912808,STK,CHINA NATIONAL MEDICINES-A (C1),CNE000001D56,Y1499V100,BP3R9B6,600511 C1,600511.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-2500,CNY,0.1425354,5.8364503,-14591.12575,-13.85,0,100,1030244641,PAA2XKZ1WQMW7,1030244641,PAA2XKZ1WQMW7,-14609.8806,5.8439522,41,FLAT_AMOUNT,-17.94,-17.94
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262823,0,20130345_252914641,STK,CHINA NORTHERN RARE EARTH -A (C1),CNE000000T18,Y1500E105,BP3R370,600111 C1,600111.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-97800,CNY,0.1425354,1.7409705,-170266.9169,-4.45,0,100,1030244641,PAA2XKZ1WQMYR,1030244641,PAA2XKZ1WQMYR,-170485.761,1.7432082,12.23,FLAT_AMOUNT,-209.32,-209.32
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262715,0,20130345_252912909,STK,CHINA RESOURCES SANJIU MED-A (C2),CNE0000011K8,Y7503B105,BD5CL42,000999 C2,000999.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-56700,CNY,0.1425354,4.5373846,-257269.708,-7.85,0,100,1030244641,PAA2XKZ1W7W7R,1030244641,PAA2XKZ1W7W7R,-257600.3892,4.5432167,31.8743,FLAT_AMOUNT,-316.27,-316.27
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262920,0,20130345_252916182,STK,CHINA SATELLITE COMMUNICAT-A (C1),CNE100003PX9,Y1R121105,BK4XS55,601698 C1,601698.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-400,CNY,0.1425354,3.4260669,-1370.426752,-6.65,0,100,1030244641,PAA2XKZ1W7W5M,1030244641,PAA2XKZ1W7W5M,-1372.1885,3.4304712,24.0675,FLAT_AMOUNT,-1.68,-1.68
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262754,0,20130345_252913202,STK,CHINA TOURISM GROUP DUTY F-A (C1),CNE100000G29,Y149A3100,BP3R466,601888 C1,601888.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-6200,CNY,0.1425354,27.2462585,-168926.8024,-4.95,0,100,1030244641,PAA2XKZ1W7W6L,1030244641,PAA2XKZ1W7W6L,-169143.9323,27.2812794,191.4,FLAT_AMOUNT,-207.67,-207.67
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262766,0,20130345_252913320,STK,CHINA VANKE CO LTD -A (C2),CNE0000000T2,Y77421116,BD5CPW8,000002 C2,000002.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-60600,CNY,0.1425354,4.2318963,-256452.9152,-4,0,100,1030244641,PAA2XKZ1W7WAI,1030244641,PAA2XKZ1W7WAI,-256782.5452,4.2373357,29.7283,FLAT_AMOUNT,-315.27,-315.27
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260316,0,20130345_252912893,STK,CHINESE UNIVERSE PUBLISHIN-A (C1),CNE0000019X4,Y4445Q100,BP3R1Q5,600373 C1,600373.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-31700,CNY,0.1425354,1.9164911,-60752.7666,-10.8,0,100,1030244641,PAA2XKZ1W7SYR,1030244641,PAA2XKZ1W7SYR,-60830.8532,1.9189544,13.463,FLAT_AMOUNT,-74.69,-74.69
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262743,0,20130345_252913108,STK,CHONGQING BREWERY CO-A 2 (C1),CNE000000TL3,Y15846101,BP3RCZ1,600132 C1,600132.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-25700,CNY,0.1425354,10.2223577,-262714.5924,-7.1,0,100,1030244641,PAA2XKZ1WQMKL,1030244641,PAA2XKZ1WQMKL,-263052.2734,10.235497,71.8102,FLAT_AMOUNT,-322.97,-322.97
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260288,0,20130345_252914323,STK,CHONGQING CHANGAN AUTOMOB-A (C2),CNE000000R36,Y1R84W100,BD5CP62,000625 C2,000625.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-44200,CNY,0.1425354,1.8238195,-80612.82278,-4,0,100,1030244641,PAA2XKZ1W7W01,1030244641,PAA2XKZ1W7W01,-80716.44,1.8261638,12.812,FLAT_AMOUNT,-99.1,-99.1
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260398,0,20130345_252913737,STK,CHOW TAI SENG JEWELLERY CO-A (C2),CNE100002QJ8,Y16024104,BFCCQP5,002867 C2,002867.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-9900,CNY,0.1425354,4.2860471,-42431.86599,-4,0,100,1030244641,PAA2XKZ1WQMTI,1030244641,PAA2XKZ1WQMTI,-42486.4064,4.2915562,30.1087,FLAT_AMOUNT,-52.16,-52.16
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262752,0,20130345_252913180,STK,CINDA REAL ESTATE CO LTD -A (C1),CNE000000966,Y07703104,BP3RGQ0,600657 C1,600657.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-40100,CNY,0.1425354,0.798469,-32018.6081,-4,0,100,1030244641,PAA2XKZ1W7W2K,1030244641,PAA2XKZ1W7W2K,-32059.7663,0.7994954,5.6091,FLAT_AMOUNT,-39.36,-39.36
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262711,0,20130345_252912869,STK,CITI PACIFIC SPECIAL STEE-A (C2),CNE0000008J6,Y2022S101,BL4P3T7,000708 C2,000708.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-39200,CNY,0.1425354,2.7170099,-106506.7877,-4,0,100,1030244641,PAA2XKZ1W7SX6,1030244641,PAA2XKZ1W7SX6,-106643.6898,2.7205023,19.0865,FLAT_AMOUNT,-130.93,-130.93
