"Fund Code","Financing Currency","Fund","Reporting Currency","Report Date","Fund SPN","Strategy","Swap Name","Swap Deal Reference","Client Trade Reference","Swap Trade ID","Underlier Type","Underlier Name","ISIN Code","CUSIP Code","Sedol Code","Bloomberg Code","RIC Code","Activity","Trade Type","Trade Activity Type","Trade Date","Effective Date","Termination Date","Long Short Indicator","Synthetic Buy / Sell","Initial Quantity","Underlying Currency","Initial FX Rate","Initial price","Trade Notional","Additional Spread","Long Financing Spread (%)","Dividend Distribution %","USI Prefix","USI Value","UTI Prefix","UTI Value","Gross Notional","Gross Price","Gross Price Local","Commission Type","Commission Value","Commission Value in Reporting Currency","Market Charge"
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3334413,0,20130245_260070998,STK,FUJIAN LONGXI BEARING GRO-A,CNE000001C24,Y2653H101,6539809,600592 CG,600592.SS,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-2900.0,CNY,0.1441545,1.813825,-5260.0925,0.0,0.0,0.0,1030244641,PAA2XKZ23QDDO,1030244641,PAA2XKZ23QDDO,-5267.4066,1.8163471,12.6,FLAT_AMOUNT,-10.96,-10.96,-39.78
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260230,0,20130345_260064959,STK,G-BITS NETWORK TECHNOLOGY-A (C1),CNE100002GK7,Y2688G102,BYZQW37,603444 C1,603444.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,L,S,-3700.0,CNY,0.1442169,85.6975774,-317081.036528,0.0,0.0,0.0,1030244641,PAA2XKZ23QDXI,1030244641,PAA2XKZ23QDXI,-317480.6504,85.8055812,594.9759,FLAT_AMOUNT,-330.21,-330.21,-2440.71
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3295009,0,20130345_260065691,STK,GEM CO LTD-A (C2),CNE100000KT4,Y7744C102,BD5CFW8,002340 C2,002340.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,1307600.0,CNY,0.1442169,0.8299377,1085226.53652,0.0,0.6,90.0,1030244641,PAA2XKZ25BO3G,1030244641,PAA2XKZ25BO3G,1084945.9256,0.8297231,5.7533,FLAT_AMOUNT,1128.45,1128.45,817.75
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3283555,0,20130345_260057551,STK,GF SECURITIES CO LTD-A (C2),CNE0000008L2,Y270AF107,BD5CQ36,000776 C2,000776.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,24000.0,CNY,0.1442169,2.3420825,56209.97976,0.0,0.0,0.0,1030244641,PAA2XKZ1YO3Q0,1030244641,PAA2XKZ1YO3Q0,56209.9798,2.3420825,16.24,FLAT_AMOUNT,0.0,0.0,0.0
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3307594,0,20130345_260065829,STK,GIANT NETWORK GROUP CO LTD-A (C2),CNE1000010R3,Y1593Y109,BD6QVW1,002558 C2,002558.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-30000.0,CNY,0.1442169,2.9618571,-88855.7124,-3.8,0.0,100.0,1030244641,PAA2XKZ22V58I,1030244641,PAA2XKZ22V58I,-88967.6955,2.9655899,20.5634,FLAT_AMOUNT,-92.54,-92.54,-683.96
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3329713,0,20130345_260064879,STK,GLOBAL TOP E-COMMERCE CO-A (C2),CNE1000019L7,Y7699W103,BD5CFX9,002640 C2,002640.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,37500.0,CNY,0.1442169,1.1351941,42569.7795,0.0,0.0,0.0,1030244641,PAA2XKZ23QWYA,1030244641,PAA2XKZ23QWYA,42558.7684,1.1349005,7.8694,FLAT_AMOUNT,44.27,44.27,32.07
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3310839,0,20130245_260071082,STK,GOLDCUP ELECTRIC APPARATUS A,CNE100000YK4,Y2744Z102,B56RX22,002533 CS,002533.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-400.0,CNY,0.1441545,0.8435743,-337.429724,0.0,0.0,0.0,1030244641,PAA2XKZ22UQ9L,1030244641,PAA2XKZ22UQ9L,-337.8982,0.8447456,5.86,FLAT_AMOUNT,-0.7,-0.7,-2.55
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3283491,0,20130345_260065806,STK,GRANDJOY HOLDINGS GROUP-A (C2),CNE000000BJ5,Y7740B108,BD5CK56,000031 C2,000031.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,69500.0,CNY,0.1442169,0.8342654,57981.44252,0.0,0.6,90.0,1030244641,PAA2XKZ25A4XN,1030244641,PAA2XKZ25A4XN,57966.4479,0.8340496,5.7833,FLAT_AMOUNT,60.29,60.29,43.69
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3265201,0,20130345_260064947,STK,GREENLAND HOLDINGS CORP LT-A (C1),CNE000000388,Y7686C102,BZ3F5X4,600606 C1,600606.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,B,275572.0,CNY,0.1442169,1.2920128,356042.5623445,0.0,0.0,0.0,1030244641,PAA2XKZ219V6P,1030244641,PAA2XKZ219V6P,355950.4772,1.2916787,8.9565,FLAT_AMOUNT,370.22,370.22,268.29
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3265201,0,20130345_260065010,STK,GREENLAND HOLDINGS CORP LT-A (C1),CNE000000388,Y7686C102,BZ3F5X4,600606 C1,600606.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,S,-25300.0,CNY,0.1442169,1.2944459,-32749.481776,-7.45,0.0,100.0,1030244641,PAA2XKZ219V6P,1030244641,PAA2XKZ219V6P,-32790.7557,1.2960773,8.987,FLAT_AMOUNT,-34.11,-34.11,-252.08
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260218,0,20130345_260065955,STK,GRG BANKING EQUIPMENT CO -A (C2),CNE100000650,Y2889S103,BD5CLH5,002152 C2,002152.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,91094.0,CNY,0.1442169,2.2156004,201827.9001048,0.0,0.6,90.0,1030244641,PAA2XKZ25C9AF,1030244641,PAA2XKZ25C9AF,201775.706,2.2150274,15.359,FLAT_AMOUNT,209.87,209.87,152.08
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3271065,0,20130345_260064936,STK,GUANGDONG  BAOLIHUA  NEW-A (C2),CNE000000P12,Y2921Q107,BD5CDL3,000690 C2,000690.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,L,S,-121800.0,CNY,0.1442169,1.0014635,-121978.255518,0.0,0.0,0.0,1030244641,PAA2XKZ1X8ARR,1030244641,PAA2XKZ1X8ARR,-122131.9903,1.0027257,6.9529,FLAT_AMOUNT,-127.03,-127.03,-938.91
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3271065,0,20130345_260065693,STK,GUANGDONG  BAOLIHUA  NEW-A (C2),CNE000000P12,Y2921Q107,BD5CDL3,000690 C2,000690.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,L,B,120318.0,CNY,0.1442169,1.0432753,125524.7987486,0.0,0.6,90.0,1030244641,PAA2XKZ1X8ARR,1030244641,PAA2XKZ1X8ARR,125492.3333,1.0430055,7.2322,FLAT_AMOUNT,130.52,130.52,94.59
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3275967,0,20130245_260070846,STK,GUANGDONG FENGHUA ADVANCED-A,CNE000000GH8,Y29249102,6335052,000636 CS,000636.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-18400.0,CNY,0.1441545,5.3555624,-98542.34724,0.0,0.0,0.0,1030244641,PAA2XKZ231HH2,1030244641,PAA2XKZ231HH2,-98679.3831,5.36301,37.2032,FLAT_AMOUNT,-205.36,-205.36,-745.26
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3275967,0,20130245_260070991,STK,GUANGDONG FENGHUA ADVANCED-A,CNE000000GH8,Y29249102,6335052,000636 CS,000636.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,261000.0,CNY,0.1441545,5.5474488,1447884.12375,0.0,0.6,90.0,1030244641,PAA2XKZ231HH2,1030244641,PAA2XKZ231HH2,1447321.5644,5.5452934,38.4677,FLAT_AMOUNT,3012.02,3012.02,890.55
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3298881,0,20130245_260071144,STK,GUANGDONG FORTUNE SCIENCE -A,CNE000000R02,Y2924E101,6105802,000828 CS,000828.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,416300.0,CNY,0.1441545,1.7700549,736873.863196,0.0,0.6,90.0,1030244641,PAA2XKZ24KEKT,1030244641,PAA2XKZ24KEKT,736587.5487,1.7693672,12.2741,FLAT_AMOUNT,1532.91,1532.91,453.23
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3298881,0,20130245_260071884,STK,GUANGDONG FORTUNE SCIENCE -A,CNE000000R02,Y2924E101,6105802,000828 CS,000828.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-439200.0,CNY,0.1441545,1.8029562,-791858.354256,0.0,0.0,0.0,1030244641,PAA2XKZ24KEKT,1030244641,PAA2XKZ24KEKT,-792959.5516,1.8054635,12.5245,FLAT_AMOUNT,-1650.23,-1650.23,-5988.68
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3327564,0,20130245_260071041,STK,GUANGDONG GREAT RIVER SMAR-A,CNE1000033N4,Y2926J108,BF28VV4,002930 CS,002930.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-110900.0,CNY,0.1441545,3.1201097,-346020.16573,0.0,0.0,0.0,1030244641,PAA2XKZ22XWKI,1030244641,PAA2XKZ22XWKI,-346501.3508,3.1244486,21.6743,FLAT_AMOUNT,-721.1,-721.1,-2616.88
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260507,0,20130345_260064852,STK,GUANGDONG HAID GROUP CO-A (C2),CNE100000HP8,Y29255109,BD5CJ60,002311 C2,002311.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,100.0,CNY,0.1442169,9.6881165,968.811653,0.0,0.0,0.0,1030244641,PAA2XKZ24KA06,1030244641,PAA2XKZ24KA06,968.5607,9.6856072,67.16,FLAT_AMOUNT,1.01,1.01,0.73
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3270821,0,20130345_260064898,STK,GUANGXI LIUGONG MACHINERY-A (C2),CNE000000DB8,Y29302109,BD5C904,000528 C2,000528.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,L,B,33500.0,CNY,0.1442169,1.0801611,36185.396515,0.0,0.6,90.0,1030244641,PAA2XKZ1X8AQ5,1030244641,PAA2XKZ1X8AQ5,36176.0383,1.0798817,7.4879,FLAT_AMOUNT,37.63,37.63,27.27
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3270738,0,20130245_260071334,STK,GUANGZHOU GRANDBUY CO-A,CNE100000841,Y29326108,B28Z389,002187 CS,002187.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-14600.0,CNY,0.1441545,1.9612196,-28633.80543,0.0,0.0,0.0,1030244641,PAA2XKZ23N941,1030244641,PAA2XKZ23N941,-28673.6255,1.963947,13.6239,FLAT_AMOUNT,-59.67,-59.67,-216.56
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3310822,0,20130245_260071421,STK,GUANGZHOU KDT MACHINERY CO-A,CNE100002C88,Y2934W109,BYZGYH5,002833 CS,002833.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-16500.0,CNY,0.1441545,5.1460079,-84909.130845,0.0,0.0,0.0,1030244641,PAA2XKZ22VJAS,1030244641,PAA2XKZ22VJAS,-85027.2091,5.1531642,35.7475,FLAT_AMOUNT,-176.95,-176.95,-642.15
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260163,0,20130345_260065405,STK,GUANGZHOU SHIYUAN ELECTRON-A (C2),CNE100002K47,Y29355107,BFCCR41,002841 C2,002841.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-12600.0,CNY,0.1442169,14.47629,-182401.254252,-8.2,0.0,100.0,1030244641,PAA2XKZ25A4XL,1030244641,PAA2XKZ25A4XL,-182631.1307,14.4945342,100.5051,FLAT_AMOUNT,-189.95,-189.95,-1404.01
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260163,0,20130345_260065659,STK,GUANGZHOU SHIYUAN ELECTRON-A (C2),CNE100002K47,Y29355107,BFCCR41,002841 C2,002841.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,6666.0,CNY,0.1442169,14.6111341,97397.8200439,0.0,0.0,0.0,1030244641,PAA2XKZ25A4XL,1030244641,PAA2XKZ25A4XL,97372.6288,14.6073551,101.2874,FLAT_AMOUNT,101.28,101.28,73.39
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3334432,0,20130245_260071724,STK,GUANGZHOU SIE CONSULTING C-A,CNE1000034G6,Y2935L102,BF0CF49,300687 CS,300687.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-4100.0,CNY,0.1441545,3.0262373,-12407.572848,0.0,0.0,0.0,1030244641,PAA2XKZ23NMQS,1030244641,PAA2XKZ23NMQS,-12424.8263,3.0304454,21.0222,FLAT_AMOUNT,-25.86,-25.86,-93.83
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3336077,0,20130245_260071507,STK,GUANHAO BIOTECH CO LTD-A,CNE100001575,Y2846H109,B4MTB54,300238 CS,300238.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-37000.0,CNY,0.1441545,4.2638126,-157761.0662,0.0,0.0,0.0,1030244641,PAA2XKZ23TGLV,1030244641,PAA2XKZ23TGLV,-157980.4525,4.269742,29.6192,FLAT_AMOUNT,-328.77,-328.77,-1193.12
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260292,0,20130345_260064850,STK,GUOSEN SECURITIES CO LTD-A (C2),CNE100001WS9,Y295A2103,BD5CPR3,002736 C2,002736.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,B,148400.0,CNY,0.1442169,2.1109729,313268.376876,0.0,0.0,0.0,1030244641,PAA2XKZ1W7WG5,1030244641,PAA2XKZ1W7WG5,313187.349,2.1104269,14.6337,FLAT_AMOUNT,325.75,325.75,236.06
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262825,0,20130345_260065980,STK,GUOSHENG FINANCIAL HOLDING-A (C2),CNE100001D21,Y2976X106,BD73MH3,002670 C2,002670.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,269900.0,CNY,0.1442169,1.5257191,411791.576993,0.0,0.6,90.0,1030244641,PAA2XKZ22WQNS,1030244641,PAA2XKZ22WQNS,411685.0799,1.5253245,10.5766,FLAT_AMOUNT,428.19,428.19,310.29
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260440,0,20130345_260057553,STK,GUOTAI JUNAN SECURITIES CO-A 1 (C1),CNE1000022F3,Y2R614107,BYQDMZ9,601211 C1,601211.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,B,8800.0,CNY,0.1442169,2.9102971,25610.614392,0.0,0.0,0.0,1030244641,PAA2XKZ20OISV,1030244641,PAA2XKZ20OISV,25610.6144,2.9102971,20.18,FLAT_AMOUNT,0.0,0.0,0.0
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260165,0,20130345_260065799,STK,GUOYUAN SECURITIES CO LTD-A (C2),CNE000000QZ9,Y2963C107,BD5CNY6,000728 C2,000728.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-12500.0,CNY,0.1442169,1.5205815,-19007.2685,-6.0,0.0,100.0,1030244641,PAA2XKZ1WQN0J,1030244641,PAA2XKZ1WQN0J,-19031.223,1.5224978,10.557,FLAT_AMOUNT,-19.79,-19.79,-146.31
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3336088,0,20130245_260071475,STK,HAINAN DEVELOPMENT HOLDING-A,CNE1000006N0,Y77439100,B23SQ84,002163 CS,002163.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-46200.0,CNY,0.1441545,3.1844286,-147120.599934,0.0,0.0,0.0,1030244641,PAA2XKZ23RFVI,1030244641,PAA2XKZ23RFVI,-147325.1865,3.1888569,22.1211,FLAT_AMOUNT,-306.6,-306.6,-1112.64
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3336088,0,20130245_260071973,STK,HAINAN DEVELOPMENT HOLDING-A,CNE1000006N0,Y77439100,B23SQ84,002163 CS,002163.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,912100.0,CNY,0.1441545,3.0984795,2826123.115466,0.0,0.6,90.0,1030244641,PAA2XKZ23RFVI,1030244641,PAA2XKZ23RFVI,2825024.9653,3.0972755,21.4858,FLAT_AMOUNT,5879.16,5879.16,1738.27
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3332456,0,20130245_260071012,STK,HAINAN EXPRESSWAY CO-A,CNE000000V48,Y2982C104,6093598,000886 CS,000886.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-240300.0,CNY,0.1441545,0.9107992,-218865.045357,0.0,0.0,0.0,1030244641,PAA2XKZ23Q3B6,1030244641,PAA2XKZ23Q3B6,-219169.3949,0.9120657,6.327,FLAT_AMOUNT,-456.11,-456.11,-1655.24
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3332456,0,20130245_260071108,STK,HAINAN EXPRESSWAY CO-A,CNE000000V48,Y2982C104,6093598,000886 CS,000886.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,9800.0,CNY,0.1441545,0.8983885,8804.2073,0.0,0.6,90.0,1030244641,PAA2XKZ23Q3B6,1030244641,PAA2XKZ23Q3B6,8800.7871,0.8980395,6.2297,FLAT_AMOUNT,18.32,18.32,5.41
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3275959,0,20130245_260071203,STK,HAINAN HAIYAO CO LTD-A,CNE0000004W8,Y2981U105,6425113,000566 CS,000566.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-290077.0,CNY,0.1441545,1.4191452,-411661.3705773,0.0,0.0,0.0,1030244641,PAA2XKZ24KPED,1030244641,PAA2XKZ24KPED,-412233.8317,1.4211186,9.8583,FLAT_AMOUNT,-857.9,-857.9,-3113.32
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3275959,0,20130245_260071369,STK,HAINAN HAIYAO CO LTD-A,CNE0000004W8,Y2981U105,6425113,000566 CS,000566.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,157100.0,CNY,0.1441545,1.4424806,226613.703831,0.0,0.6,90.0,1030244641,PAA2XKZ24KPED,1030244641,PAA2XKZ24KPED,226525.654,1.4419201,10.0026,FLAT_AMOUNT,471.42,471.42,139.39
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3342424,0,20130245_260071190,STK,HAINAN JINGLIANG HOLDINGS-A,CNE0000002X0,Y2981Y107,6402376,000505 CS,000505.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,456972.0,CNY,0.1441545,1.4655687,669723.8554067,0.0,0.6,90.0,1030244641,PAA2XKZ259XXN,1030244641,PAA2XKZ259XXN,669463.651,1.4649993,10.1627,FLAT_AMOUNT,1393.22,1393.22,411.93
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3267096,0,20130345_260065462,STK,HAISCO PHARMACEUTICAL GROU-A (C2),CNE100001BC7,Y9726U100,BD5CKL2,002653 C2,002653.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-18100.0,CNY,0.1442169,3.7121948,-67190.726604,0.0,0.0,0.0,1030244641,PAA2XKZ2316IQ,1030244641,PAA2XKZ2316IQ,-67275.4082,3.7168734,25.7728,FLAT_AMOUNT,-69.97,-69.97,-517.2
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262657,0,20130345_260065764,STK,HANG ZHOU GREAT STAR INDUS-A (C2),CNE100000RC5,Y3037V105,BD5CG70,002444 C2,002444.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-780100.0,CNY,0.1442169,3.2384482,-2526313.464223,0.0,0.0,0.0,1030244641,PAA2XKZ2316FS,1030244641,PAA2XKZ2316FS,-2529497.3098,3.2425296,22.4837,FLAT_AMOUNT,-2630.93,-2630.93,-19446.08
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262696,0,20130345_260064895,STK,HANGZHOU HIKVISION DIGITAL-A (CNY),CNE100000PM8,Y3038Z105,BD5CPQ2,002415 C2,002415.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,1300.0,CNY,0.1442169,5.6872811,7393.465404,0.0,0.0,0.0,1030244641,PAA2XKZ230N41,1030244641,PAA2XKZ230N41,7391.5518,5.6858091,39.4254,FLAT_AMOUNT,7.69,7.69,5.58
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260334,0,20130345_260065938,STK,HANGZHOU ROBAM APPLIANCES-A (C2),CNE100000WY9,Y3041Z100,BD5CGX6,002508 C2,002508.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-2400.0,CNY,0.1442169,6.0687584,-14565.020256,-3.6,0.0,100.0,1030244641,PAA2XKZ1W7WC9,1030244641,PAA2XKZ1W7WC9,-14583.3747,6.0764061,42.1338,FLAT_AMOUNT,-15.17,-15.17,-112.1
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260224,0,20130345_260065808,STK,HANGZHOU TIGERMED CONSULTI-A (C2),CNE100001KV8,Y3043G100,BD5CCK5,300347 C2,300347.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-2700.0,CNY,0.1442169,14.4945534,-39135.294072,-5.2,0.0,100.0,1030244641,PAA2XKZ25ALLC,1030244641,PAA2XKZ25ALLC,-39184.6164,14.5128209,100.6319,FLAT_AMOUNT,-40.76,-40.76,-301.24
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3270802,0,20130345_260066107,STK,HEBEI CHENGDE LOLO CO-A (C2),CNE000000TG3,Y3120K107,BD5C9D7,000848 C2,000848.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,L,B,31800.0,CNY,0.1442169,1.1406902,36273.948996,0.0,0.6,90.0,1030244641,PAA2XKZ1X8AYV,1030244641,PAA2XKZ1X8AYV,36264.5658,1.1403952,7.9075,FLAT_AMOUNT,37.72,37.72,27.34
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3265238,0,20130345_260065082,STK,HENAN SHUANGHUI INVESTMENT-A (C2),CNE000000XM3,Y3121R101,BD5CP84,000895 C2,000895.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-26500.0,CNY,0.1442169,7.5948414,-201263.29604,-1.75,0.0,100.0,1030244641,PAA2XKZ25A4XJ,1030244641,PAA2XKZ25A4XJ,-201516.9456,7.604413,52.729,FLAT_AMOUNT,-209.6,-209.6,-1549.21
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3285521,0,20130245_260070782,STK,HENAN YUNENG HOLDINGS CO A,CNE000000TZ3,Y3121X108,6086305,001896 CS,001896.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-27000.0,CNY,0.1441545,0.582972,-15740.24481,0.0,0.0,0.0,1030244641,PAA2XKZ1YWLXT,1030244641,PAA2XKZ1YWLXT,-15762.1305,0.5837826,4.0497,FLAT_AMOUNT,-32.8,-32.8,-119.04
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3265168,0,20130345_260064851,STK,HENGYI PETROCHEMICAL CO -A (C2),CNE0000001J1,Y3183A103,BD5M1L9,000703 C2,000703.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,135960.0,CNY,0.1442169,1.5708851,213577.5327576,0.0,0.0,0.0,1030244641,PAA2XKZ23RFLQ,1030244641,PAA2XKZ23RFLQ,213522.2976,1.5704788,10.8897,FLAT_AMOUNT,222.08,222.08,160.93
